1786828793,13.999908160602464,59.3,0x0
1786828808,14.023196049048654,60.4,0x0
1786828822,14.013835860144722,60.4,0x0
1786828836,14.024228537706312,58.7,0x0
1786828851,14.024314093587192,58.7,0x0
1786828865,14.015137048769525,59.3,0x0
1786828879,14.011889929318421,59.3,0x0
1786828894,14.004999084423186,59.3,0x0
1786828908,14.01094857554539,59.3,0x0
1786828922,14.018711896264897,59.3,0x0
1786828937,14.021095158298516,59.3,0x0
1786828951,14.015512228779691,59.3,0x0
1786828965,14.027473508239563,60.4,0x0
1786828980,14.012785265276037,58.7,0x0
1786828994,14.02639135665712,59.3,0x0
1786829009,14.022128320702901,59.3,0x0
1786829023,14.0241439662523,60.4,0x0
1786829037,14.02519921568281,59.3,0x0
1786829052,14.020136842143636,59.3,0x0
1786829066,14.013311524883717,59.3,0x0
1786829080,14.020414986057048,60.4,0x0
1786829095,14.02156502679556,59.8,0x0
1786829109,14.030711122039477,61.5,0x0
1786829123,14.020593868892444,59.8,0x0
1786829138,14.013174065202177,59.3,0x0
1786829152,14.025639851443227,59.3,0x0
1786829166,14.01717033279916,59.8,0x0
1786829181,14.012391578244387,59.3,0x0
1786829195,14.018496705478043,59.3,0x0
1786829210,14.013993953942588,57.6,0x0
1786829224,14.023354354107786,59.3,0x0
1786829238,14.025000545221896,59.8,0x0
1786829253,14.019359473690814,59.8,0x0
1786829267,14.020569296803956,60.4,0x0
1786829281,14.019886227221278,59.8,0x0
1786829296,14.021184607823962,59.3,0x0
1786829310,14.026847807509007,59.3,0x0
1786829324,14.01977517327741,59.3,0x0
1786829339,14.024777293548969,60.9,0x0
1786829353,14.011771148824417,60.9,0x0
1786829367,14.01514686997973,62.0,0x0
1786829382,14.026688439827575,61.5,0x0
1786829396,14.016248897184017,60.9,0x0
1786829411,14.022570729846763,59.8,0x0
1786829425,14.026485792327078,61.5,0x0
1786829439,14.031909122621206,60.9,0x0
1786829454,14.02429737568933,60.9,0x0
1786829468,14.015579999038529,60.9,0x0
1786829482,14.011504145478645,59.8,0x0
1786829497,14.024490125636992,60.4,0x0
1786829511,14.013810329803814,60.4,0x0
1786829525,14.018758079623602,60.4,0x0
1786829540,14.020534896024767,60.4,0x0
1786829554,14.01683141115852,59.8,0x0
1786829568,14.026350041451371,60.4,0x0
1786829583,14.021929737231842,60.9,0x0
1786829597,14.017736221108482,58.7,0x0
1786829612,14.029603867120011,58.7,0x0
1786829626,14.015466066804718,61.5,0x0
1786829640,14.014495753537714,60.4,0x0
1786829655,14.018091889573602,61.5,0x0
1786829669,14.019441039277988,60.4,0x0
1786829683,14.023319939660459,61.5,0x0
1786829698,14.016139865377781,60.9,0x0
1786829712,14.016628066041026,60.4,0x0
1786829726,14.025512969111334,59.3,0x0
1786829741,14.019207154954719,61.5,0x0
1786829755,14.012894244897328,60.4,0x0
1786829769,14.014914111000362,60.4,0x0
1786829784,14.014616544324904,59.3,0x0
1786829798,14.021572890971404,60.9,0x0
1786829813,14.0141284837722,60.4,0x0
1786829827,14.018542887418906,59.8,0x0
1786829841,14.021471640381783,59.8,0x0
1786829856,14.016946347965229,59.3,0x0
1786829870,14.022163712407105,58.7,0x0
1786829884,14.021484419501782,59.8,0x0
1786829899,14.013253595117728,60.9,0x0
1786829913,14.019045995508577,60.4,0x0
1786829928,14.019960919358937,59.8,0x0
1786829942,14.02536641795718,59.8,0x0
1786829956,14.020635150195002,60.9,0x0
1786829971,14.017974968943175,60.4,0x0
1786829985,14.027496136827564,59.8,0x0
1786829999,14.021580755156068,60.9,0x0
1786830014,14.01628131237245,59.8,0x0
1786830028,14.026308726489015,60.4,0x0
1786830042,14.021325173669888,58.7,0x0
1786830057,14.016486612047688,60.9,0x0
1786830071,14.009749244401688,59.8,0x0
1786830085,14.013158355695998,59.3,0x0
1786830100,14.029550723279458,59.8,0x0
1786830114,14.02110891968968,59.8,0x0
1786830129,14.018988018321416,59.8,0x0
1786830143,14.026049038012905,60.9,0x0
1786830157,14.022578595150769,59.8,0x0
1786830172,14.022475363737755,61.5,0x0
1786830186,14.020305889425774,61.5,0x0
1786830200,14.012935480871747,60.4,0x0
1786830215,14.028119927519512,59.8,0x0
1786830229,14.006682167861822,59.8,0x0
1786830243,14.016231216235337,59.8,0x0
1786830258,14.021299616033719,59.3,0x0
1786830272,14.014734391001978,60.9,0x0
1786830286,14.029115746237425,60.4,0x0
1786830301,14.018763975393423,60.4,0x0
1786830315,14.01978893207763,60.4,0x0
1786830330,14.024057429076134,59.8,0x0
1786830344,14.018301172546781,60.4,0x0
1786830358,14.02155912866947,60.4,0x0
1786830373,14.021520790970813,60.9,0x0
1786830387,14.018325736685796,59.8,0x0
1786830401,14.022327892927185,60.4,0x0
1786830416,14.024324911071757,60.4,0x0
1786830430,14.019983523715362,60.4,0x0
1786830444,14.027707668463826,59.8,0x0
1786830459,14.01358448853149,60.4,0x0
1786830473,14.021481470472022,60.4,0x0
1786830487,14.017836435258587,59.8,0x0
1786830502,14.024555032424072,60.9,0x0
1786830516,14.02578739192517,60.4,0x0
1786830531,14.014755014374233,60.4,0x0
1786830545,14.018832759741109,60.4,0x0
1786830559,14.023167534852654,59.8,0x0
1786830574,14.021611228954963,60.4,0x0
1786830588,14.02744497664571,61.5,0x0
1786830602,14.020403191744787,60.4,0x0
1786830617,14.020745234856946,61.5,0x0
1786830631,14.026636301804402,59.8,0x0
1786830645,14.01217756315481,60.9,0x0
1786830660,14.015957167234896,60.4,0x0
1786830674,14.026837969892936,62.0,0x0
1786830688,14.018875013317933,60.9,0x0
1786830703,14.013243776560792,60.9,0x0
1786830717,14.021082379888048,59.8,0x0
1786830732,14.016483665119853,61.5,0x0
1786830746,14.018099749854018,60.4,0x0
1786830760,14.020975238747413,60.4,0x0
1786830775,14.020206622795103,59.8,0x0
1786830789,14.026784847004597,59.8,0x0
1786830803,14.016864811403785,58.7,0x0
1786830818,14.022290534147608,59.8,0x0
1786830832,14.026668765056312,60.4,0x0
1786830846,14.020955580000313,59.8,0x0
1786830861,14.024214770190802,60.4,0x0
1786830875,14.015143923615222,59.8,0x0
1786830889,14.013714100893415,60.4,0x0
1786830904,14.02126816060942,61.5,0x0
1786830918,14.009287036562275,60.4,0x0
1786830933,14.021794074530042,59.8,0x0
1786830947,14.030264262131917,59.8,0x0
1786830961,14.017085846450813,60.4,0x0
1786830976,14.030417805498141,60.4,0x0
1786830990,14.019568794514761,59.8,0x0
1786831004,14.016019048330527,60.9,0x0
1786831019,14.021872719254766,60.9,0x0
1786831033,14.016187996326357,59.8,0x0
1786831047,14.027419396694718,60.4,0x0
1786831062,14.010136894448607,59.8,0x0
1786831076,14.032720374752216,59.8,0x0
1786831090,14.0121471303473,60.4,0x0
1786831105,14.01939092055176,59.8,0x0
1786831119,14.029724918482037,60.4,0x0
1786831134,14.016514116767235,60.4,0x0
1786831148,14.01259872751591,61.5,0x0
1786831162,14.025610343719318,60.4,0x0
1786831177,14.016510187514974,59.8,0x0
1786831191,14.019009636877508,60.9,0x0
