1786828209.262022272,1.7336,45.0,1600013696,0x0
1786828210.306016795,1.7222,46.1,1500019456,0x0
1786828211.349462545,1.7926,45.0,1500019456,0x0
1786828212.392881739,1.7308,44.4,1500016128,0x0
1786828213.436143378,1.7095,43.3,1500022656,0x0
1786828214.479545517,1.4440,45.0,1500019456,0x0
1786828215.522797028,1.4421,45.0,1500019456,0x0
1786828216.566234907,1.5047,45.5,1500016128,0x0
1786828217.609611990,1.4379,44.4,1500022656,0x0
1786828218.652914666,1.4543,45.0,1500016128,0x0
1786828219.696343286,1.4331,45.0,1500016128,0x0
1786828220.739646425,1.4396,45.0,1500016128,0x0
1786828221.782977193,1.6735,45.5,1500016128,0x0
1786828222.826317757,1.6920,45.0,1500019456,0x0
1786828223.869463750,1.4397,45.0,1500019456,0x0
1786828224.912713925,1.4646,45.0,1500012800,0x0
1786828225.955959731,2.8108,45.0,1500019456,0x0
1786828226.999170481,1.4410,45.0,1500022656,0x0
1786828228.042356917,1.4495,44.4,1500016128,0x0
1786828229.085653684,1.4495,44.4,1500016128,0x0
1786828230.128896175,1.4405,44.4,1500016128,0x0
1786828231.172140202,1.4351,46.6,1500019456,0x0
1786828232.215393507,1.4465,45.0,1500016128,0x0
1786828233.258664831,1.4360,45.0,1500019456,0x0
1786828234.301897524,1.4722,45.5,1500016128,0x0
1786828235.345128625,1.5019,45.0,1500016128,0x0
1786828236.388348282,1.4748,45.0,1500016128,0x0
1786828237.431548031,1.4337,45.5,1500022656,0x0
1786828238.474795539,1.4371,45.0,1500019456,0x0
1786828239.518122621,1.4243,45.0,1500019456,0x0
1786828240.561465554,1.4990,46.1,1500016128,0x0
1786828241.604879782,1.4483,45.0,1500019456,0x0
1786828242.648091068,1.4345,43.3,1500022656,0x0
1786828243.691372334,1.6400,44.4,1500012800,0x0
1786828244.734656119,1.4797,45.0,1500016128,0x0
1786828245.777898238,1.4187,45.5,1500016128,0x0
1786828246.820974413,1.4491,45.0,1500016128,0x0
1786828247.864250142,1.8186,45.0,1500016128,0x0
1786828248.907430595,1.4430,45.0,1500019456,0x0
1786828249.950693676,1.6997,45.5,1500019456,0x0
1786828250.993958071,1.7350,46.1,1500012800,0x0
1786828252.037118838,1.6463,45.0,1500022656,0x0
1786828253.080254087,1.8506,46.1,1500016128,0x0
1786828254.123289595,1.4519,45.0,1500019456,0x0
1786828255.166325918,1.4493,44.4,1500012800,0x0
1786828256.209522018,1.4678,45.0,1500019456,0x0
1786828257.252667118,1.4378,45.0,1500019456,0x0
1786828258.295673218,1.4486,45.0,1500016128,0x0
1786828259.338671134,1.4242,45.0,1500019456,0x0
1786828260.381665310,1.4641,44.4,1500019456,0x0
1786828261.424830483,1.4485,46.1,1500019456,0x0
1786828262.468084026,1.6851,45.0,1500022656,0x0
1786828263.511313179,1.6924,45.0,1500016128,0x0
1786828264.554505371,1.6669,43.9,1500019456,0x0
1786828265.597668951,1.6509,45.0,1500012800,0x0
1786828266.641090844,1.6720,44.4,1500019456,0x0
1786828267.684421348,1.6944,45.5,1500019456,0x0
1786828268.727626761,1.4477,44.4,1500022656,0x0
