1786836314,14.008915133501809,60.4,0x0
1786836329,14.000567723021168,59.8,0x0
1786836343,14.051085249620341,59.8,0x0
1786836357,14.04525451230136,59.8,0x0
1786836372,14.038762426937016,60.4,0x0
1786836386,14.054289330454358,60.4,0x0
1786836400,14.047630034872538,62.0,0x0
1786836415,14.051098082776845,60.4,0x0
1786836429,14.048486524937573,59.8,0x0
1786836443,14.038369249682153,60.4,0x0
1786836458,14.043517772001524,61.5,0x0
1786836472,14.038793960903925,59.8,0x0
1786836486,14.041143639916557,60.4,0x0
1786836501,14.05130144207804,60.4,0x0
1786836515,14.044753466473384,59.8,0x0
1786836529,14.049352001737624,59.3,0x0
1786836544,14.048386858857963,59.8,0x0
1786836558,14.049748755367883,60.4,0x0
1786836572,14.056355725318848,62.0,0x0
1786836587,14.04805826685031,60.4,0x0
1786836601,14.053820228872086,60.9,0x0
1786836615,14.043674563963215,61.5,0x0
1786836630,14.045895666384695,60.4,0x0
1786836644,14.047646808444883,61.5,0x0
1786836658,14.042091027433823,59.8,0x0
1786836673,14.054018729088058,59.8,0x0
1786836687,14.045655966545494,60.9,0x0
1786836701,14.046585218946934,60.9,0x0
1786836716,14.046455984341572,60.9,0x0
1786836730,14.046235008541164,58.7,0x0
1786836744,14.054999461693521,60.4,0x0
1786836759,14.042411452766105,60.9,0x0
1786836773,14.045121356871086,61.5,0x0
1786836787,14.03594760577262,60.9,0x0
1786836802,14.04918817468592,59.8,0x0
1786836816,14.04352270251304,60.4,0x0
1786836830,14.037680503514755,59.8,0x0
1786836845,14.053105279540857,59.8,0x0
1786836859,14.042452862645291,60.9,0x0
1786836873,14.044927053106749,60.4,0x0
1786836888,14.042130463608663,60.9,0x0
1786836902,14.041172227263393,59.8,0x0
1786836916,14.041143639916557,60.9,0x0
1786836931,14.047151511592904,59.8,0x0
1786836945,14.049272061554358,60.9,0x0
1786836959,14.042553430511548,60.9,0x0
1786836974,14.05352298281528,59.8,0x0
1786836988,14.041431490240994,61.5,0x0
1786837002,14.0338842521715,59.3,0x0
1786837017,14.047315291148871,59.8,0x0
1786837031,14.045905530750877,61.5,0x0
1786837045,14.048816123826263,59.8,0x0
1786837060,14.03621554152948,60.9,0x0
1786837074,14.038501291717601,61.5,0x0
1786837088,14.037957373321298,60.9,0x0
1786837103,14.03348937871848,60.9,0x0
1786837117,14.048061227070052,60.9,0x0
1786837131,14.040561074861113,62.0,0x0
