1786839399.531125205,1.8706,46.1,1600023552,0x0
1786839400.576072358,1.7333,45.5,1500016128,0x0
1786839401.619583579,1.7198,46.1,1500019456,0x0
1786839402.662857155,1.7094,46.1,1500016128,0x0
1786839403.706240452,1.4356,45.5,1500016128,0x0
1786839404.749566527,1.7220,45.5,1500022656,0x0
1786839405.792882120,1.6460,45.5,1500016128,0x0
1786839406.836266897,1.2674,46.1,1500019456,0x0
1786839407.879541713,1.4330,46.1,1500016128,0x0
1786839408.922775139,1.4444,46.6,1500012800,0x0
1786839409.966202434,1.4364,46.1,1500012800,0x0
1786839411.009527285,1.4409,46.1,1500016128,0x0
1786839412.052780284,1.4407,44.4,1500019456,0x0
1786839413.096014432,1.4507,45.5,1500019456,0x0
1786839414.139242487,1.4772,45.0,1500016128,0x0
1786839415.182499338,1.4694,45.0,1500012800,0x0
1786839416.225807911,1.4379,45.5,1500016128,0x0
1786839417.269052224,1.5252,45.5,1500019456,0x0
1786839418.312386351,1.4621,45.5,1500012800,0x0
1786839419.355638257,1.4614,46.1,1500019456,0x0
1786839420.398853625,1.4445,45.0,1500016128,0x0
1786839421.442056902,1.4585,46.1,1500016128,0x0
1786839422.485432231,1.4703,43.9,1500019456,0x0
1786839423.528744967,1.7114,45.5,1500019456,0x0
1786839424.572202413,1.8788,46.1,1500016128,0x0
1786839425.615489203,1.6868,45.5,1500022656,0x0
1786839426.658624582,1.4497,45.5,1500016128,0x0
1786839427.701734102,1.4353,45.5,1500022656,0x0
1786839428.744943746,1.7054,46.1,1500019456,0x0
1786839429.788102455,1.6952,45.0,1500016128,0x0
1786839430.831295677,1.4411,46.1,1500019456,0x0
1786839431.874488986,1.4384,46.6,1500016128,0x0
1786839432.917598491,1.8883,45.0,1500012800,0x0
1786839433.960861358,1.7030,45.5,1500019456,0x0
1786839435.004147108,1.5892,45.5,1500016128,0x0
1786839436.047467480,1.4561,43.9,1500016128,0x0
1786839437.090661051,1.4418,45.5,1500016128,0x0
1786839438.133807393,1.6908,46.1,1500016128,0x0
1786839439.176919433,1.6928,46.6,1500019456,0x0
1786839440.220150355,1.4402,46.1,1500022656,0x0
1786839441.263425473,1.6445,45.5,1500016128,0x0
1786839442.306572438,1.4364,44.4,1500016128,0x0
1786839443.349673674,1.7033,47.2,1500016128,0x0
1786839444.392844755,1.7094,46.6,1500019456,0x0
1786839445.436116960,1.4477,46.1,1500022656,0x0
1786839446.479348956,1.4529,46.1,1500019456,0x0
1786839447.522651000,1.4453,46.1,1500019456,0x0
1786839448.565725132,1.6984,46.1,1500016128,0x0
1786839449.608920867,1.6981,46.1,1500012800,0x0
1786839450.652088913,1.4434,45.0,1500019456,0x0
1786839451.695314469,1.4572,46.1,1500022656,0x0
1786839452.738687924,1.4623,46.1,1500016128,0x0
1786839453.781959781,1.4390,45.5,1500012800,0x0
1786839454.825145206,1.4551,45.5,1500019456,0x0
1786839455.868304385,1.4468,45.5,1500016128,0x0
1786839456.911553963,1.4460,45.5,1500016128,0x0
1786839457.954666648,1.4532,45.0,1500022656,0x0
1786839458.997839936,1.4962,45.5,1500019456,0x0
1786839460.040971609,1.4619,46.6,1500019456,0x0
1786839461.084061756,1.4891,45.0,1500019456,0x0
1786839462.127177805,1.4744,46.1,1500016128,0x0
1786839463.170265699,1.4897,45.5,1500016128,0x0
1786839464.213465327,1.4828,46.1,1500019456,0x0
1786839465.256871930,1.4732,45.5,1500019456,0x0
1786839466.300082768,1.4732,45.5,1500019456,0x0
1786839467.343203101,1.4553,46.1,1500019456,0x0
1786839468.386397353,1.4676,46.1,1500016128,0x0
1786839469.429511565,1.4498,46.6,1500022656,0x0
1786839470.472669581,1.4299,46.1,1500019456,0x0
1786839471.515778408,1.4608,46.6,1500016128,0x0
1786839472.558860971,1.7091,46.6,1500022656,0x0
1786839473.601983990,1.4959,45.5,1500019456,0x0
1786839474.645126687,1.4457,45.5,1500022656,0x0
1786839475.688466581,1.4302,45.5,1500019456,0x0
1786839476.731800580,1.4298,45.5,1500019456,0x0
1786839477.775031499,1.4370,44.4,1500016128,0x0
1786839478.818201135,1.4488,44.4,1500019456,0x0
1786839479.861314840,1.4475,46.1,1500022656,0x0
1786839480.904488741,1.4588,45.5,1500022656,0x0
1786839481.947864839,1.4443,44.4,1500016128,0x0
1786839482.991063137,1.4281,45.5,1500016128,0x0
1786839484.034304909,1.4823,45.0,1500016128,0x0
1786839485.077569397,1.4910,45.0,1500016128,0x0
1786839486.120941658,1.4376,47.2,1500022656,0x0
1786839487.164296967,1.4309,46.1,1500022656,0x0
1786839488.207691642,1.4652,45.5,1500019456,0x0
1786839489.250956979,1.6909,44.4,1500012800,0x0
1786839490.294212828,1.4224,45.5,1500016128,0x0
1786839491.438173811,1.4220,45.5,1500012800,0x0
1786839492.481382832,1.4454,45.5,1500019456,0x0
1786839493.524646497,1.4391,45.0,1500012800,0x0
1786839494.568035080,1.4705,45.0,1500016128,0x0
1786839495.611331361,1.4478,46.1,1500016128,0x0
1786839496.654722728,1.8028,45.0,1500012800,0x0
1786839497.697967683,1.6539,45.5,1500016128,0x0
1786839498.741075262,1.6849,45.5,1500016128,0x0
1786839499.784540482,1.7047,46.1,1500022656,0x0
1786839500.827820902,1.6852,45.0,1500012800,0x0
1786839501.870975723,1.4552,44.4,1500016128,0x0
1786839502.916192839,1.4756,43.9,1500019456,0x0
1786839503.959516223,1.4396,45.5,1500019456,0x0
1786839505.004957845,1.4673,44.4,1500019456,0x0
1786839506.050497812,1.4926,43.9,1500016128,0x0
1786839507.095952016,1.4446,45.5,1500012800,0x0
1786839508.141141085,1.4460,46.1,1500016128,0x0
1786839509.186354261,1.4332,45.0,1500012800,0x0
1786839510.229568536,1.4398,45.0,1500022656,0x0
1786839511.274703812,1.4353,45.5,1500016128,0x0
1786839512.317822522,1.4467,45.5,1500012800,0x0
