1786831854.567785801,1.9053,46.1,1700021120,0x0
1786831855.615413851,1.7278,46.6,1500022656,0x0
1786831856.658889798,1.7204,45.5,1500016128,0x0
1786831857.702153870,1.7123,45.5,1500019456,0x0
1786831858.745325657,1.4337,45.5,1500016128,0x0
1786831859.788493140,1.6932,46.1,1500019456,0x0
1786831860.831821834,1.4455,45.5,1500016128,0x0
1786831861.875203577,1.4336,46.1,1500019456,0x0
1786831862.918504421,1.4398,45.5,1500016128,0x0
1786831863.961688665,1.4361,46.1,1500019456,0x0
1786831865.005014366,1.4533,46.1,1500019456,0x0
1786831866.048280947,1.8334,45.5,1500022656,0x0
1786831867.091473206,1.4257,46.1,1500019456,0x0
1786831868.134768068,1.4389,45.5,1500022656,0x0
1786831869.178006534,1.4454,44.4,1500019456,0x0
1786831870.221047808,1.4368,46.1,1500022656,0x0
1786831871.264271315,1.5115,45.0,1500016128,0x0
1786831872.307433537,1.4446,46.6,1500019456,0x0
1786831873.350621251,1.4458,46.1,1500019456,0x0
1786831874.393865532,1.4742,47.2,1500019456,0x0
1786831875.437039435,1.4530,45.5,1500016128,0x0
1786831876.480238904,1.8204,45.5,1500019456,0x0
1786831877.523467719,1.4439,45.5,1500016128,0x0
1786831878.566667506,1.4549,45.0,1500019456,0x0
1786831879.609887064,1.4985,46.1,1500019456,0x0
1786831880.653215911,1.4914,46.1,1500019456,0x0
1786831881.696378711,1.4800,45.5,1500016128,0x0
1786831882.739621689,1.4735,46.1,1500012800,0x0
1786831883.782799141,1.4378,45.5,1500019456,0x0
1786831884.826018826,1.4327,45.0,1500019456,0x0
1786831885.869334856,1.7038,45.5,1500019456,0x0
1786831886.912563728,1.7103,46.6,1500022656,0x0
1786831887.956217390,1.6048,46.1,1500019456,0x0
1786831888.999539341,1.4991,45.5,1500016128,0x0
1786831890.042770230,1.4620,46.1,1500012800,0x0
1786831891.085994278,1.4720,45.0,1500016128,0x0
1786831892.129328429,1.4338,45.5,1500022656,0x0
1786831893.172505926,1.4492,45.5,1500022656,0x0
1786831894.316127099,1.4470,45.5,1500019456,0x0
1786831895.359371672,1.4923,45.0,1500019456,0x0
1786831896.402580259,1.4619,46.1,1500016128,0x0
1786831897.445813688,1.4766,43.9,1500016128,0x0
1786831898.489140611,1.4444,45.5,1500022656,0x0
1786831899.532405045,1.4437,45.5,1500022656,0x0
1786831900.575566603,1.6560,45.5,1500022656,0x0
1786831901.618806060,1.4643,45.5,1500016128,0x0
1786831902.662043322,1.4377,45.5,1500016128,0x0
1786831903.705242597,1.4465,46.1,1500012800,0x0
1786831904.748351920,1.4457,45.0,1500016128,0x0
1786831905.791546662,1.7327,45.5,1500012800,0x0
1786831906.834747841,1.7062,46.6,1500022656,0x0
1786831907.877903032,1.7395,45.5,1500016128,0x0
1786831908.921096122,1.6699,45.5,1500016128,0x0
1786831909.964501760,1.7000,45.0,1500019456,0x0
1786831911.007884058,1.7271,44.4,1500016128,0x0
1786831912.051035904,1.4745,46.1,1500016128,0x0
1786831913.094198726,1.4554,45.5,1500019456,0x0
1786831914.137341874,1.4538,45.0,1500012800,0x0
1786831915.180506664,1.4399,46.6,1500016128,0x0
1786831916.223749519,1.4549,45.5,1500019456,0x0
1786831917.266802204,1.4366,45.5,1500016128,0x0
1786831918.309972529,1.4459,47.2,1500019456,0x0
1786831919.353335494,1.4475,45.5,1500022656,0x0
1786831920.396497137,1.4437,45.5,1500022656,0x0
1786831921.439701439,1.4671,44.4,1500016128,0x0
1786831922.482968218,1.4398,45.5,1500016128,0x0
1786831923.526049249,1.4442,46.1,1500019456,0x0
1786831924.569197551,1.4582,45.5,1500012800,0x0
1786831925.612380918,1.4364,45.5,1500012800,0x0
1786831926.655545056,1.4353,46.1,1500022656,0x0
1786831927.698837871,1.7099,45.0,1500016128,0x0
1786831928.742035939,1.4498,45.5,1500012800,0x0
1786831929.785141836,1.4368,45.5,1500016128,0x0
1786831930.828269725,1.7239,45.5,1500019456,0x0
1786831931.871443440,1.7009,45.5,1500019456,0x0
1786831932.914611315,1.4354,45.5,1500016128,0x0
1786831933.957821405,1.6986,45.5,1500012800,0x0
1786831935.000910007,1.6976,45.0,1500019456,0x0
1786831936.044072732,1.4646,45.5,1500012800,0x0
1786831937.087137951,1.4536,45.0,1500012800,0x0
1786831938.130304143,1.4591,45.5,1500019456,0x0
1786831939.173395553,1.4314,46.6,1500012800,0x0
1786831940.216685826,1.4370,45.5,1500019456,0x0
1786831941.259946850,1.4502,46.1,1500016128,0x0
1786831942.303048961,1.4587,44.4,1500016128,0x0
1786831943.346250694,1.4521,45.5,1500022656,0x0
1786831944.389385107,1.6488,45.5,1500016128,0x0
1786831945.432616493,1.4853,45.5,1500019456,0x0
1786831946.475904873,2.8219,46.1,1500012800,0x0
1786831947.519054950,1.4653,45.0,1500019456,0x0
1786831948.562197983,1.4392,45.5,1500019456,0x0
1786831949.605321585,1.4317,47.2,1500019456,0x0
1786831950.648509883,1.4375,46.6,1500019456,0x0
1786831951.691793933,1.4654,45.0,1500022656,0x0
1786831952.734877719,1.4676,45.5,1500019456,0x0
1786831953.777923832,1.4557,45.5,1500016128,0x0
1786831954.820923235,1.4750,45.5,1500012800,0x0
1786831955.864038057,1.4556,46.1,1500019456,0x0
1786831956.907071743,1.4522,44.4,1500016128,0x0
1786831957.950374661,1.4952,46.6,1500019456,0x0
1786831958.993521667,1.4588,45.5,1500022656,0x0
1786831960.036645092,1.4563,45.5,1500019456,0x0
1786831961.079806233,1.5257,46.1,1500019456,0x0
1786831962.122881700,1.4558,45.0,1500022656,0x0
1786831963.166079439,1.4379,46.1,1500019456,0x0
1786831964.209270043,1.6194,45.5,1500019456,0x0
1786831965.252394233,1.4390,45.5,1500012800,0x0
1786831966.295587230,1.4582,46.6,1500016128,0x0
1786831967.338665036,1.4403,45.5,1500022656,0x0
1786831968.381864928,1.4638,44.4,1500019456,0x0
1786831969.425024944,1.4723,45.5,1500016128,0x0
1786831970.468214953,1.5154,45.5,1500012800,0x0
1786831971.511358751,1.4665,45.0,1500019456,0x0
1786831972.554587082,1.6434,44.4,1500019456,0x0
1786831973.597661146,1.4271,46.1,1500019456,0x0
1786831974.640749855,1.4363,45.0,1500019456,0x0
1786831975.683994295,1.4734,45.5,1500016128,0x0
1786831976.727262378,3.2293,45.5,2400030464,0x0
1786831977.772263112,3.0906,46.6,2400030464,0x0
1786831978.814131169,2.0015,46.6,2400020480,0x0
1786831979.855858370,2.0992,46.6,2400027136,0x0
1786831980.897304306,2.1298,46.6,2400030464,0x0
1786831981.939017920,3.1277,47.7,2400033792,0x0
1786831982.983563180,3.1164,47.7,2400020480,0x0
1786831984.027405716,2.0976,47.7,2400027136,0x0
1786831985.068592296,2.7128,46.6,2400033792,0x0
1786831986.109641519,1.8177,46.1,2400033792,0x0
1786831987.150796253,1.5359,46.6,1800022016,0x0
1786831988.193784194,1.7228,46.1,1500022656,0x0
1786831989.237080554,1.7298,46.1,1500019456,0x0
1786831990.280474907,1.4487,47.2,1500019456,0x0
1786831991.323731959,1.4423,45.5,1500019456,0x0
1786831992.366855357,1.4507,46.1,1500016128,0x0
1786831993.410155711,1.7061,46.6,1500016128,0x0
1786831994.453357763,1.6927,48.3,1500019456,0x0
1786831995.496509921,1.4524,46.1,1500022656,0x0
1786831996.539752831,1.4534,46.1,1500016128,0x0
1786831997.582946551,1.4333,45.5,1500016128,0x0
1786831998.626109561,1.4299,45.0,1500016128,0x0
1786831999.669276436,1.4510,46.1,1500019456,0x0
1786832000.712456655,1.7032,45.5,1500016128,0x0
1786832001.755538945,1.4619,45.0,1500016128,0x0
1786832002.798646264,1.4307,45.5,1500019456,0x0
1786832003.841749431,1.4352,45.5,1500022656,0x0
1786832004.884824072,1.4458,46.1,1500016128,0x0
1786832005.928057226,1.4354,45.0,1500019456,0x0
1786832006.971195984,1.4475,46.1,1500012800,0x0
1786832008.014318774,1.4508,46.1,1500022656,0x0
1786832009.057412318,1.4478,46.1,1500016128,0x0
1786832010.100413504,1.4568,46.6,1500019456,0x0
1786832011.143558387,1.4496,46.6,1500019456,0x0
1786832012.186826819,1.4377,45.5,1500016128,0x0
1786832013.229944339,1.4401,45.5,1500016128,0x0
1786832014.272993984,1.4390,46.1,1500012800,0x0
1786832015.316115308,1.4501,46.1,1500016128,0x0
1786832016.359311494,1.4307,45.5,1500016128,0x0
1786832017.402449437,1.5093,45.5,1500019456,0x0
1786832018.445771854,1.4645,46.1,1500016128,0x0
1786832019.488924821,1.4544,45.0,1500022656,0x0
1786832020.532082246,1.4577,45.5,1500016128,0x0
1786832021.575257165,1.4380,45.5,1500019456,0x0
1786832022.618408597,1.4456,46.1,1500019456,0x0
1786832023.661511876,1.4520,45.5,1500019456,0x0
1786832024.704725944,1.4587,45.5,1500016128,0x0
1786832025.747839119,1.4398,45.0,1500016128,0x0
1786832026.790848270,1.4552,45.5,1500019456,0x0
1786832027.833981230,1.4512,44.4,1500022656,0x0
1786832028.877036389,1.7002,45.5,1500012800,0x0
1786832029.920292855,1.6279,45.5,1500016128,0x0
1786832030.963476982,1.4555,45.5,1500019456,0x0
1786832032.006600565,1.4787,46.1,1500016128,0x0
1786832033.049637569,1.4737,45.5,1500016128,0x0
1786832034.092700180,1.4577,45.5,1500019456,0x0
1786832035.135795376,1.4726,45.5,1500016128,0x0
1786832036.178988623,1.6280,45.5,1500016128,0x0
1786832037.222156104,1.4413,46.1,1500019456,0x0
1786832038.265278563,1.4427,45.0,1500019456,0x0
1786832039.308343367,1.4335,45.5,1500016128,0x0
1786832040.351437092,1.4700,45.5,1500019456,0x0
1786832041.394509127,1.4431,45.5,1500016128,0x0
1786832042.437764656,1.4525,46.1,1500022656,0x0
1786832043.480875420,1.4552,45.5,1500016128,0x0
1786832044.523952476,2.9864,45.0,1500022656,0x0
1786832045.567080452,1.4506,46.1,1500016128,0x0
1786832046.610305476,1.4717,46.1,1500019456,0x0
1786832047.653604441,1.4598,45.5,1500016128,0x0
1786832048.696830473,1.4581,45.0,1500022656,0x0
1786832049.740006482,1.6998,45.5,1500016128,0x0
1786832050.783106488,1.6850,45.5,1500012800,0x0
1786832051.826221191,1.4487,45.5,1500019456,0x0
1786832052.869416794,1.7299,45.5,1500022656,0x0
1786832053.912632503,1.6960,45.5,1500016128,0x0
1786832054.955800614,1.4552,45.5,1500019456,0x0
1786832055.998929795,1.4599,45.5,1500022656,0x0
1786832057.042116894,1.4322,45.5,1500019456,0x0
1786832058.085282304,1.4457,46.1,1500016128,0x0
1786832059.128447598,1.4515,46.1,1500019456,0x0
1786832060.171785553,1.4480,45.0,1500016128,0x0
1786832061.215011040,1.4398,45.5,1500022656,0x0
1786832062.258122688,1.4406,45.5,1500019456,0x0
1786832063.301274999,1.4277,45.5,1500012800,0x0
1786832064.344438395,1.4708,46.1,1500019456,0x0
1786832065.387673156,1.4304,47.2,1500022656,0x0
1786832066.430844470,1.4438,45.5,1500022656,0x0
1786832067.474068742,1.4327,45.5,1500012800,0x0
1786832068.517255507,1.4946,46.6,1500016128,0x0
1786832069.560426360,1.4604,45.0,1500016128,0x0
1786832070.603641152,1.7023,45.0,1500019456,0x0
1786832071.646783033,1.7038,44.4,1500016128,0x0
1786832072.689960983,1.4357,45.5,1500019456,0x0
1786832073.733032835,1.4351,43.9,1500019456,0x0
1786832074.776096105,1.4540,45.5,1500012800,0x0
1786832075.819175204,1.4427,45.5,1500022656,0x0
1786832076.862334149,1.4626,45.5,1500019456,0x0
1786832077.905618663,1.4371,45.5,1500016128,0x0
1786832078.948815042,1.6953,46.1,1500022656,0x0
1786832079.991896011,1.4498,46.1,1500012800,0x0
1786832081.034953676,1.4493,45.5,1500022656,0x0
1786832082.078082133,1.4375,45.5,1500019456,0x0
1786832083.121175141,1.4344,45.5,1500019456,0x0
1786832084.164595995,1.4388,45.0,1500016128,0x0
1786832085.207771955,1.4354,43.9,1500016128,0x0
1786832086.250934762,1.4451,45.5,1500019456,0x0
1786832087.294031621,1.4318,45.0,1500012800,0x0
1786832088.337253566,1.4845,46.1,1500019456,0x0
1786832089.380333173,1.4729,47.2,1500016128,0x0
1786832090.423506665,1.4870,46.1,1500019456,0x0
1786832091.466650985,1.7242,45.0,1500016128,0x0
1786832092.509748783,1.6939,45.5,1500016128,0x0
1786832093.552824446,1.4345,45.5,1500022656,0x0
1786832094.595895047,1.4399,45.5,1500016128,0x0
1786832095.639071920,1.5053,45.5,1500019456,0x0
1786832096.682284066,1.4527,45.5,1500019456,0x0
1786832097.725317189,1.4502,46.6,1500016128,0x0
1786832098.768444789,1.4553,45.5,1500012800,0x0
1786832099.811574735,1.4485,46.1,1500016128,0x0
1786832100.854732344,1.4309,46.1,1500022656,0x0
1786832101.897946854,1.5348,45.5,1500019456,0x0
1786832102.941241341,1.4527,46.1,1500016128,0x0
1786832103.984355564,1.4676,45.0,1500016128,0x0
1786832105.027720373,1.4569,45.0,1500016128,0x0
1786832106.071022549,1.4262,44.4,1500019456,0x0
1786832107.114335737,1.4612,46.6,1500016128,0x0
1786832108.157608218,1.6327,45.5,1500016128,0x0
1786832109.200872360,1.4568,45.0,1500019456,0x0
1786832110.244128312,1.4665,45.5,1500016128,0x0
1786832111.287322835,1.4400,45.0,1500016128,0x0
1786832112.330487740,1.6946,46.6,1500019456,0x0
1786832113.373575496,1.7212,46.1,1500016128,0x0
1786832114.416887410,1.5899,45.5,1500019456,0x0
1786832115.460106025,1.4521,46.6,1500016128,0x0
1786832116.503319764,1.6403,45.0,1500016128,0x0
1786832117.546460275,1.4388,46.1,1500019456,0x0
1786832118.589575784,1.4237,44.4,1500022656,0x0
1786832119.632758324,1.4949,43.9,1500016128,0x0
1786832120.675935395,2.7949,45.0,1500016128,0x0
1786832121.719031167,1.4776,45.5,1500019456,0x0
1786832122.762045879,1.4459,45.0,1500016128,0x0
1786832123.805139049,1.4258,44.4,1500019456,0x0
1786832124.848268177,1.8167,45.5,1500019456,0x0
1786832125.891457447,1.4603,45.0,1500016128,0x0
1786832126.934572602,1.4337,45.0,1500022656,0x0
1786832127.977641809,1.4377,45.5,1500016128,0x0
1786832129.020718345,1.4264,45.0,1500016128,0x0
1786832130.063821948,1.4387,45.0,1500016128,0x0
1786832131.106915715,1.4523,45.5,1500019456,0x0
1786832132.150028940,1.4458,45.0,1500019456,0x0
1786832133.193169678,1.6868,45.0,1500022656,0x0
1786832134.236223636,1.7033,45.5,1500022656,0x0
1786832135.279299347,1.4511,45.0,1500016128,0x0
1786832136.322489720,1.4413,46.1,1500016128,0x0
1786832137.365616884,1.4349,44.4,1500022656,0x0
1786832138.408952117,1.4282,45.5,1500016128,0x0
1786832139.452340734,1.4616,45.5,1500022656,0x0
